x0,x1,y0,y1,v,a,r
43.0,195.0,11.0,-14.0,5.0,0.0,1.0
39.0,191.0,6.0,-19.0,6.0,0.0,1.0
35.0,187.0,0.0,-25.0,7.0,0.0,1.0
31.0,183.0,-7.0,-32.0,8.0,0.0,1.0
27.0,179.0,-15.0,-40.0,9.0,0.0,1.0
23.0,175.0,-24.0,-49.0,10.0,0.0,1.0
19.0,171.0,-34.0,-59.0,10.0,0.0,1.0
15.0,167.0,-25.0,-50.0,-9.0,1.0,1.0
11.0,163.0,-16.0,-41.0,-8.0,0.0,1.0
7.0,159.0,-8.0,-33.0,-7.0,0.0,1.0
3.0,155.0,-1.0,-26.0,-6.0,0.0,1.0
151.0,0.0,-20.0,0.0,-5.0,0.0,1.0
147.0,0.0,-15.0,0.0,-4.0,0.0,1.0
143.0,287.0,-11.0,-31.0,-3.0,0.0,1.0
139.0,283.0,-8.0,-28.0,-2.0,0.0,1.0
135.0,279.0,-6.0,-26.0,-1.0,0.0,1.0
131.0,275.0,-5.0,-25.0,0.0,0.0,1.0
127.0,271.0,-5.0,-25.0,1.0,0.0,1.0
123.0,267.0,-6.0,-26.0,2.0,0.0,1.0
119.0,263.0,-8.0,-28.0,3.0,0.0,1.0
115.0,259.0,-11.0,-31.0,4.0,0.0,1.0
111.0,255.0,-15.0,-35.0,5.0,0.0,1.0
107.0,251.0,-20.0,-40.0,6.0,0.0,1.0
103.0,247.0,-26.0,-46.0,7.0,0.0,1.0
99.0,243.0,-17.0,-37.0,-9.0,1.0,1.0
95.0,239.0,-8.0,-28.0,-8.0,0.0,1.0
91.0,235.0,0.0,-20.0,-7.0,0.0,1.0
87.0,231.0,7.0,-13.0,-6.0,0.0,1.0
83.0,227.0,13.0,-7.0,-5.0,0.0,1.0
79.0,223.0,18.0,-2.0,-4.0,0.0,1.0
75.0,219.0,22.0,2.0,-3.0,0.0,1.0
71.0,215.0,25.0,5.0,-2.0,0.0,1.0
67.0,211.0,27.0,7.0,-1.0,0.0,1.0
63.0,207.0,28.0,8.0,0.0,0.0,1.0
59.0,203.0,28.0,8.0,1.0,0.0,1.0
55.0,199.0,27.0,7.0,2.0,0.0,1.0
51.0,195.0,25.0,5.0,3.0,0.0,1.0
47.0,191.0,22.0,2.0,4.0,0.0,1.0
43.0,187.0,18.0,-2.0,5.0,0.0,1.0
39.0,183.0,13.0,-7.0,6.0,0.0,1.0
35.0,179.0,7.0,-13.0,7.0,0.0,1.0
31.0,175.0,0.0,-20.0,8.0,0.0,1.0
27.0,171.0,-8.0,-28.0,9.0,0.0,1.0
23.0,167.0,-17.0,-37.0,10.0,0.0,1.0
19.0,163.0,-27.0,-47.0,10.0,0.0,1.0
15.0,159.0,-18.0,-38.0,-9.0,1.0,1.0
11.0,155.0,-9.0,-29.0,-8.0,0.0,1.0
7.0,151.0,-1.0,-21.0,-7.0,0.0,1.0
3.0,147.0,6.0,-14.0,-6.0,0.0,1.0
143.0,0.0,-8.0,0.0,-5.0,0.0,1.0
139.0,0.0,-3.0,0.0,-4.0,0.0,1.0
135.0,287.0,1.0,26.0,-3.0,0.0,1.0
131.0,283.0,4.0,29.0,-2.0,0.0,1.0
127.0,279.0,6.0,31.0,-1.0,0.0,1.0
123.0,275.0,7.0,32.0,0.0,0.0,1.0
119.0,271.0,7.0,32.0,1.0,0.0,1.0
115.0,267.0,6.0,31.0,2.0,0.0,1.0
111.0,263.0,4.0,29.0,3.0,0.0,1.0
107.0,259.0,1.0,26.0,4.0,0.0,1.0
103.0,255.0,-3.0,22.0,5.0,0.0,1.0
99.0,251.0,-8.0,17.0,6.0,0.0,1.0
95.0,247.0,-14.0,11.0,7.0,0.0,1.0
91.0,243.0,-21.0,4.0,8.0,0.0,1.0
87.0,239.0,-29.0,-4.0,9.0,0.0,1.0
83.0,235.0,-20.0,5.0,-9.0,1.0,1.0
79.0,231.0,-11.0,14.0,-8.0,0.0,1.0
75.0,227.0,-3.0,22.0,-7.0,0.0,1.0
71.0,223.0,4.0,29.0,-6.0,0.0,1.0
67.0,219.0,10.0,35.0,-5.0,0.0,1.0
63.0,215.0,15.0,40.0,-4.0,0.0,1.0
59.0,211.0,19.0,44.0,-3.0,0.0,1.0
55.0,207.0,22.0,47.0,-2.0,0.0,1.0
51.0,203.0,24.0,49.0,-1.0,0.0,1.0
47.0,199.0,25.0,50.0,0.0,0.0,1.0
43.0,195.0,25.0,50.0,1.0,0.0,1.0
39.0,191.0,24.0,49.0,2.0,0.0,1.0
35.0,187.0,22.0,47.0,3.0,0.0,1.0
31.0,183.0,19.0,44.0,4.0,0.0,1.0
27.0,179.0,15.0,40.0,5.0,0.0,1.0
23.0,175.0,10.0,35.0,6.0,0.0,1.0
19.0,171.0,4.0,29.0,7.0,0.0,1.0
15.0,167.0,-3.0,22.0,8.0,0.0,1.0
11.0,163.0,-11.0,14.0,9.0,0.0,1.0
7.0,159.0,-20.0,5.0,10.0,0.0,1.0
3.0,155.0,-30.0,-5.0,10.0,0.0,1.0
151.0,0.0,4.0,0.0,-9.0,1.0,1.0
147.0,0.0,13.0,0.0,-8.0,0.0,1.0
143.0,287.0,21.0,38.0,-7.0,0.0,1.0
139.0,283.0,28.0,45.0,-6.0,0.0,1.0
135.0,279.0,34.0,51.0,-5.0,0.0,1.0
131.0,275.0,39.0,56.0,-4.0,0.0,1.0
127.0,271.0,43.0,60.0,-3.0,0.0,1.0
123.0,267.0,46.0,63.0,-2.0,0.0,1.0
119.0,263.0,48.0,65.0,-1.0,0.0,1.0
115.0,259.0,49.0,66.0,0.0,0.0,1.0
111.0,255.0,49.0,66.0,1.0,0.0,1.0
107.0,251.0,48.0,65.0,2.0,0.0,1.0
103.0,247.0,46.0,63.0,3.0,0.0,1.0
99.0,243.0,43.0,60.0,4.0,0.0,1.0
95.0,239.0,39.0,56.0,5.0,0.0,1.0
91.0,235.0,34.0,51.0,6.0,0.0,1.0
87.0,231.0,28.0,45.0,7.0,0.0,1.0
83.0,227.0,21.0,38.0,8.0,0.0,1.0
79.0,223.0,13.0,30.0,9.0,0.0,1.0
75.0,219.0,4.0,21.0,10.0,0.0,1.0
71.0,215.0,-6.0,11.0,10.0,0.0,1.0
67.0,211.0,-16.0,1.0,10.0,0.0,1.0
63.0,207.0,-26.0,-9.0,10.0,0.0,1.0
59.0,203.0,-17.0,0.0,-9.0,1.0,1.0
55.0,199.0,-8.0,9.0,-8.0,0.0,1.0
51.0,195.0,0.0,17.0,-7.0,0.0,1.0
47.0,191.0,7.0,24.0,-6.0,0.0,1.0
43.0,187.0,13.0,30.0,-5.0,0.0,1.0
39.0,183.0,18.0,35.0,-4.0,0.0,1.0
35.0,179.0,22.0,39.0,-3.0,0.0,1.0
31.0,175.0,25.0,42.0,-2.0,0.0,1.0
27.0,171.0,27.0,44.0,-1.0,0.0,1.0
23.0,167.0,28.0,45.0,0.0,0.0,1.0
19.0,163.0,28.0,45.0,1.0,0.0,1.0
15.0,159.0,27.0,44.0,2.0,0.0,1.0
11.0,155.0,25.0,42.0,3.0,0.0,1.0
7.0,151.0,22.0,39.0,4.0,0.0,1.0
3.0,147.0,18.0,35.0,5.0,0.0,1.0
143.0,0.0,30.0,0.0,6.0,0.0,1.0
139.0,0.0,24.0,0.0,7.0,0.0,1.0
135.0,287.0,17.0,16.0,8.0,0.0,1.0
131.0,283.0,9.0,8.0,9.0,0.0,1.0
127.0,279.0,0.0,-1.0,10.0,0.0,1.0
123.0,275.0,-10.0,-11.0,10.0,0.0,1.0
119.0,271.0,-20.0,-21.0,10.0,0.0,1.0
115.0,267.0,-30.0,-31.0,10.0,0.0,1.0
111.0,263.0,-21.0,-22.0,-9.0,1.0,1.0
107.0,259.0,-12.0,-13.0,-8.0,0.0,1.0
103.0,255.0,-4.0,-5.0,-7.0,0.0,1.0
99.0,251.0,3.0,2.0,-6.0,0.0,1.0
95.0,247.0,9.0,8.0,-5.0,0.0,1.0
91.0,243.0,14.0,13.0,-4.0,0.0,1.0
87.0,239.0,18.0,17.0,-3.0,0.0,1.0
83.0,235.0,21.0,20.0,-2.0,0.0,1.0
79.0,231.0,23.0,22.0,-1.0,0.0,1.0
75.0,227.0,24.0,23.0,0.0,0.0,1.0
71.0,223.0,24.0,23.0,1.0,0.0,1.0
67.0,219.0,23.0,22.0,2.0,0.0,1.0
63.0,215.0,21.0,20.0,3.0,0.0,1.0
59.0,211.0,18.0,17.0,4.0,0.0,1.0
55.0,207.0,14.0,13.0,5.0,0.0,1.0
51.0,203.0,9.0,8.0,6.0,0.0,1.0
47.0,199.0,3.0,2.0,7.0,0.0,1.0
43.0,195.0,-4.0,-5.0,8.0,0.0,1.0
39.0,191.0,-12.0,-13.0,9.0,0.0,1.0
35.0,187.0,-21.0,-22.0,10.0,0.0,1.0
31.0,183.0,-31.0,-32.0,10.0,0.0,1.0
27.0,179.0,-22.0,-23.0,-9.0,1.0,1.0
23.0,175.0,-13.0,-14.0,-8.0,0.0,1.0
19.0,171.0,-5.0,-6.0,-7.0,0.0,1.0
15.0,167.0,2.0,1.0,-6.0,0.0,1.0
11.0,163.0,8.0,7.0,-5.0,0.0,1.0
7.0,159.0,13.0,12.0,-4.0,0.0,1.0
3.0,155.0,17.0,16.0,-3.0,0.0,1.0
151.0,0.0,19.0,0.0,-2.0,0.0,1.0
147.0,0.0,21.0,0.0,-1.0,0.0,1.0
143.0,287.0,22.0,-41.0,0.0,0.0,1.0
139.0,283.0,22.0,-41.0,1.0,0.0,1.0
135.0,279.0,21.0,-42.0,2.0,0.0,1.0
131.0,275.0,19.0,-44.0,3.0,0.0,1.0
127.0,271.0,16.0,-47.0,4.0,0.0,1.0
123.0,267.0,12.0,-51.0,5.0,0.0,1.0
119.0,263.0,7.0,-56.0,6.0,0.0,1.0
115.0,259.0,1.0,-62.0,7.0,0.0,1.0
111.0,255.0,-6.0,-69.0,8.0,0.0,1.0
107.0,251.0,-14.0,-77.0,9.0,0.0,1.0
103.0,247.0,-23.0,-86.0,10.0,0.0,1.0
99.0,243.0,-33.0,-96.0,10.0,0.0,1.0
95.0,239.0,-24.0,-87.0,-9.0,1.0,1.0
91.0,235.0,-15.0,-78.0,-8.0,0.0,1.0
87.0,231.0,-7.0,-70.0,-7.0,0.0,1.0
83.0,227.0,0.0,-63.0,-6.0,0.0,1.0
79.0,223.0,6.0,-57.0,-5.0,0.0,1.0
75.0,219.0,11.0,-52.0,-4.0,0.0,1.0
71.0,215.0,15.0,-48.0,-3.0,0.0,1.0
67.0,211.0,18.0,-45.0,-2.0,0.0,1.0
63.0,207.0,20.0,-43.0,-1.0,0.0,1.0
59.0,203.0,21.0,-42.0,0.0,0.0,1.0
55.0,199.0,21.0,-42.0,1.0,0.0,1.0
51.0,195.0,20.0,-43.0,2.0,0.0,1.0
47.0,191.0,18.0,-45.0,3.0,0.0,1.0
43.0,187.0,15.0,-48.0,4.0,0.0,1.0
39.0,183.0,11.0,-52.0,5.0,0.0,1.0
35.0,179.0,6.0,-57.0,6.0,0.0,1.0
31.0,175.0,0.0,-63.0,7.0,0.0,1.0
27.0,171.0,-7.0,-70.0,8.0,0.0,1.0
23.0,167.0,-15.0,-78.0,9.0,0.0,1.0
19.0,163.0,-24.0,-87.0,10.0,0.0,1.0
15.0,159.0,-34.0,-97.0,10.0,0.0,1.0
11.0,155.0,-25.0,-88.0,-9.0,1.0,1.0
7.0,151.0,-16.0,-79.0,-8.0,0.0,1.0
3.0,147.0,-8.0,-71.0,-7.0,0.0,1.0
143.0,0.0,-64.0,0.0,-6.0,0.0,1.0
139.0,0.0,-55.0,0.0,-9.0,1.0,1.0
135.0,287.0,-46.0,53.0,-9.0,1.0,1.0
131.0,283.0,-37.0,62.0,-9.0,1.0,1.0
127.0,279.0,-28.0,71.0,-9.0,1.0,1.0
123.0,275.0,-19.0,80.0,-9.0,1.0,1.0
119.0,271.0,-10.0,89.0,-8.0,0.0,1.0
115.0,267.0,-2.0,97.0,-7.0,0.0,1.0
111.0,263.0,5.0,104.0,-6.0,0.0,1.0
107.0,259.0,11.0,110.0,-5.0,0.0,1.0
103.0,255.0,16.0,115.0,-4.0,0.0,1.0
99.0,251.0,20.0,119.0,-3.0,0.0,1.0
95.0,247.0,23.0,122.0,-2.0,0.0,1.0
91.0,243.0,25.0,124.0,-1.0,0.0,1.0
87.0,239.0,26.0,125.0,0.0,0.0,1.0
83.0,235.0,26.0,125.0,1.0,0.0,1.0
79.0,231.0,25.0,124.0,2.0,0.0,1.0
75.0,227.0,23.0,122.0,3.0,0.0,1.0
71.0,223.0,20.0,119.0,4.0,0.0,1.0
67.0,219.0,16.0,115.0,5.0,0.0,1.0
63.0,215.0,11.0,110.0,6.0,0.0,1.0
59.0,211.0,5.0,104.0,7.0,0.0,1.0
55.0,207.0,-2.0,97.0,8.0,0.0,1.0
51.0,203.0,-10.0,89.0,9.0,0.0,1.0
47.0,199.0,-19.0,80.0,10.0,0.0,1.0
43.0,195.0,-29.0,70.0,10.0,0.0,1.0
39.0,191.0,-20.0,79.0,-9.0,1.0,1.0
35.0,187.0,-11.0,88.0,-8.0,0.0,1.0
31.0,183.0,-3.0,96.0,-7.0,0.0,1.0
27.0,179.0,4.0,103.0,-6.0,0.0,1.0
23.0,175.0,10.0,109.0,-5.0,0.0,1.0
19.0,171.0,15.0,114.0,-4.0,0.0,1.0
15.0,167.0,19.0,118.0,-3.0,0.0,1.0
11.0,163.0,22.0,121.0,-2.0,0.0,1.0
7.0,159.0,24.0,123.0,-1.0,0.0,1.0
3.0,155.0,25.0,124.0,0.0,0.0,1.0
151.0,0.0,124.0,0.0,1.0,0.0,1.0
147.0,0.0,123.0,0.0,2.0,0.0,1.0
143.0,287.0,121.0,50.0,3.0,0.0,1.0
139.0,283.0,118.0,47.0,4.0,0.0,1.0
135.0,279.0,114.0,43.0,5.0,0.0,1.0
131.0,275.0,109.0,38.0,6.0,0.0,1.0
127.0,271.0,103.0,32.0,7.0,0.0,1.0
123.0,267.0,96.0,25.0,8.0,0.0,1.0
119.0,263.0,88.0,17.0,9.0,0.0,1.0
115.0,259.0,79.0,8.0,10.0,0.0,1.0
111.0,255.0,69.0,-2.0,10.0,0.0,1.0
107.0,251.0,59.0,-12.0,10.0,0.0,1.0
103.0,247.0,49.0,-22.0,10.0,0.0,1.0
99.0,243.0,39.0,-32.0,10.0,0.0,1.0
95.0,239.0,29.0,-42.0,10.0,0.0,1.0
91.0,235.0,19.0,-52.0,10.0,0.0,1.0
87.0,231.0,9.0,-62.0,10.0,0.0,1.0
83.0,227.0,-1.0,-72.0,10.0,0.0,1.0
79.0,223.0,-11.0,-82.0,10.0,0.0,1.0
75.0,219.0,-21.0,-92.0,10.0,0.0,1.0
71.0,215.0,-31.0,-102.0,10.0,0.0,1.0
67.0,211.0,-22.0,-93.0,-9.0,1.0,1.0
63.0,207.0,-13.0,-84.0,-8.0,0.0,1.0
59.0,203.0,-5.0,-76.0,-7.0,0.0,1.0
55.0,199.0,2.0,-69.0,-6.0,0.0,1.0
51.0,195.0,8.0,-63.0,-5.0,0.0,1.0
47.0,191.0,13.0,-58.0,-4.0,0.0,1.0
43.0,187.0,17.0,-54.0,-3.0,0.0,1.0
39.0,183.0,20.0,-51.0,-2.0,0.0,1.0
35.0,179.0,22.0,-49.0,-1.0,0.0,1.0
31.0,175.0,23.0,-48.0,0.0,0.0,1.0
27.0,171.0,23.0,-48.0,1.0,0.0,1.0
23.0,167.0,22.0,-49.0,2.0,0.0,1.0
19.0,163.0,20.0,-51.0,3.0,0.0,1.0
15.0,159.0,17.0,-54.0,4.0,0.0,1.0
11.0,155.0,13.0,-58.0,5.0,0.0,1.0
7.0,151.0,8.0,-63.0,6.0,0.0,1.0
3.0,147.0,2.0,-69.0,7.0,0.0,1.0
143.0,0.0,-76.0,0.0,8.0,0.0,1.0
139.0,0.0,-67.0,0.0,-9.0,1.0,1.0
135.0,287.0,-58.0,-82.0,-9.0,1.0,1.0
131.0,283.0,-49.0,-73.0,-9.0,1.0,1.0
127.0,279.0,-40.0,-64.0,-9.0,1.0,1.0
123.0,275.0,-31.0,-55.0,-9.0,1.0,1.0
119.0,271.0,-22.0,-46.0,-9.0,1.0,1.0
115.0,267.0,-13.0,-37.0,-8.0,0.0,1.0
111.0,263.0,-5.0,-29.0,-7.0,0.0,1.0
107.0,259.0,2.0,-22.0,-6.0,0.0,1.0
103.0,255.0,8.0,-16.0,-5.0,0.0,1.0
99.0,251.0,13.0,-11.0,-4.0,0.0,1.0
95.0,247.0,17.0,-7.0,-3.0,0.0,1.0
91.0,243.0,20.0,-4.0,-2.0,0.0,1.0
87.0,239.0,22.0,-2.0,-1.0,0.0,1.0
83.0,235.0,23.0,-1.0,0.0,0.0,1.0
79.0,231.0,23.0,-1.0,1.0,0.0,1.0
75.0,227.0,22.0,-2.0,2.0,0.0,1.0
71.0,223.0,20.0,-4.0,3.0,0.0,1.0
67.0,219.0,17.0,-7.0,4.0,0.0,1.0
63.0,215.0,13.0,-11.0,5.0,0.0,1.0
59.0,211.0,8.0,-16.0,6.0,0.0,1.0
55.0,207.0,2.0,-22.0,7.0,0.0,1.0
51.0,203.0,-5.0,-29.0,8.0,0.0,1.0
47.0,199.0,-13.0,-37.0,9.0,0.0,1.0
43.0,195.0,-22.0,-46.0,10.0,0.0,1.0
39.0,191.0,-32.0,-56.0,10.0,0.0,1.0
35.0,187.0,-23.0,-47.0,-9.0,1.0,1.0
31.0,183.0,-14.0,-38.0,-8.0,0.0,1.0
27.0,179.0,-6.0,-30.0,-7.0,0.0,1.0
23.0,175.0,1.0,-23.0,-6.0,0.0,1.0
19.0,171.0,7.0,-17.0,-5.0,0.0,1.0
15.0,167.0,12.0,-12.0,-4.0,0.0,1.0
11.0,163.0,16.0,-8.0,-3.0,0.0,1.0
7.0,159.0,19.0,-5.0,-2.0,0.0,1.0
3.0,155.0,21.0,-3.0,-1.0,0.0,1.0
151.0,0.0,-2.0,0.0,0.0,0.0,1.0
147.0,0.0,-2.0,0.0,1.0,0.0,1.0
143.0,287.0,-3.0,21.0,2.0,0.0,1.0
139.0,283.0,-5.0,19.0,3.0,0.0,1.0
135.0,279.0,-8.0,16.0,4.0,0.0,1.0
131.0,275.0,-12.0,12.0,5.0,0.0,1.0
127.0,271.0,-17.0,7.0,6.0,0.0,1.0
123.0,267.0,-23.0,1.0,7.0,0.0,1.0
119.0,263.0,-30.0,-6.0,8.0,0.0,1.0
115.0,259.0,-21.0,3.0,-9.0,1.0,1.0
111.0,255.0,-12.0,12.0,-8.0,0.0,1.0
107.0,251.0,-4.0,20.0,-7.0,0.0,1.0
103.0,247.0,3.0,27.0,-6.0,0.0,1.0
99.0,243.0,9.0,33.0,-5.0,0.0,1.0
95.0,239.0,14.0,38.0,-4.0,0.0,1.0
91.0,235.0,18.0,42.0,-3.0,0.0,1.0
87.0,231.0,21.0,45.0,-2.0,0.0,1.0
83.0,227.0,23.0,47.0,-1.0,0.0,1.0
79.0,223.0,24.0,48.0,0.0,0.0,1.0
75.0,219.0,24.0,48.0,1.0,0.0,1.0
71.0,215.0,23.0,47.0,2.0,0.0,1.0
67.0,211.0,21.0,45.0,3.0,0.0,1.0
63.0,207.0,18.0,42.0,4.0,0.0,1.0
59.0,203.0,14.0,38.0,5.0,0.0,1.0
55.0,199.0,9.0,33.0,6.0,0.0,1.0
51.0,195.0,3.0,27.0,7.0,0.0,1.0
47.0,191.0,-4.0,20.0,8.0,0.0,1.0
43.0,187.0,-12.0,12.0,9.0,0.0,1.0
39.0,183.0,-21.0,3.0,10.0,0.0,1.0
35.0,179.0,-31.0,-7.0,10.0,0.0,1.0
31.0,175.0,-22.0,2.0,-9.0,1.0,1.0
27.0,171.0,-13.0,11.0,-8.0,0.0,1.0
23.0,167.0,-5.0,19.0,-7.0,0.0,1.0
19.0,163.0,2.0,26.0,-6.0,0.0,1.0
15.0,159.0,8.0,32.0,-5.0,0.0,1.0
11.0,155.0,13.0,37.0,-4.0,0.0,1.0
7.0,151.0,17.0,41.0,-3.0,0.0,1.0
3.0,147.0,20.0,44.0,-2.0,0.0,1.0
143.0,0.0,46.0,0.0,-1.0,0.0,1.0
139.0,0.0,47.0,0.0,0.0,0.0,1.0
135.0,287.0,47.0,37.0,1.0,0.0,1.0
131.0,283.0,46.0,36.0,2.0,0.0,1.0
127.0,279.0,44.0,34.0,3.0,0.0,1.0
123.0,275.0,41.0,31.0,4.0,0.0,1.0
119.0,271.0,37.0,27.0,5.0,0.0,1.0
115.0,267.0,32.0,22.0,6.0,0.0,1.0
111.0,263.0,26.0,16.0,7.0,0.0,1.0
107.0,259.0,19.0,9.0,8.0,0.0,1.0
103.0,255.0,11.0,1.0,9.0,0.0,1.0
99.0,251.0,2.0,-8.0,10.0,0.0,1.0
95.0,247.0,-8.0,-18.0,10.0,0.0,1.0
91.0,243.0,-18.0,-28.0,10.0,0.0,1.0
87.0,239.0,-28.0,-38.0,10.0,0.0,1.0
83.0,235.0,-19.0,-29.0,-9.0,1.0,1.0
79.0,231.0,-10.0,-20.0,-8.0,0.0,1.0
75.0,227.0,-2.0,-12.0,-7.0,0.0,1.0
71.0,223.0,5.0,-5.0,-6.0,0.0,1.0
67.0,219.0,11.0,1.0,-5.0,0.0,1.0
63.0,215.0,16.0,6.0,-4.0,0.0,1.0
59.0,211.0,20.0,10.0,-3.0,0.0,1.0
55.0,207.0,23.0,13.0,-2.0,0.0,1.0
51.0,203.0,25.0,15.0,-1.0,0.0,1.0
47.0,199.0,26.0,16.0,0.0,0.0,1.0
43.0,195.0,26.0,16.0,1.0,0.0,1.0
39.0,191.0,25.0,15.0,2.0,0.0,1.0
35.0,187.0,23.0,13.0,3.0,0.0,1.0
31.0,183.0,20.0,10.0,4.0,0.0,1.0
27.0,179.0,16.0,6.0,5.0,0.0,1.0
23.0,175.0,11.0,1.0,6.0,0.0,1.0
19.0,171.0,5.0,-5.0,7.0,0.0,1.0
15.0,167.0,-2.0,-12.0,8.0,0.0,1.0
11.0,163.0,-10.0,-20.0,9.0,0.0,1.0
7.0,159.0,-19.0,-29.0,10.0,0.0,1.0
3.0,155.0,-29.0,-39.0,10.0,0.0,1.0
151.0,0.0,-30.0,0.0,-9.0,1.0,1.0
147.0,0.0,-21.0,0.0,-9.0,1.0,1.0
143.0,287.0,-12.0,-20.0,-8.0,0.0,1.0
139.0,283.0,-4.0,-12.0,-7.0,0.0,1.0
135.0,279.0,3.0,-5.0,-6.0,0.0,1.0
131.0,275.0,9.0,1.0,-5.0,0.0,1.0
127.0,271.0,14.0,6.0,-4.0,0.0,1.0
123.0,267.0,18.0,10.0,-3.0,0.0,1.0
119.0,263.0,21.0,13.0,-2.0,0.0,1.0
115.0,259.0,23.0,15.0,-1.0,0.0,1.0
111.0,255.0,24.0,16.0,0.0,0.0,1.0
107.0,251.0,24.0,16.0,1.0,0.0,1.0
103.0,247.0,23.0,15.0,2.0,0.0,1.0
99.0,243.0,21.0,13.0,3.0,0.0,1.0
95.0,239.0,18.0,10.0,4.0,0.0,1.0
91.0,235.0,14.0,6.0,5.0,0.0,1.0
87.0,231.0,9.0,1.0,6.0,0.0,1.0
83.0,227.0,3.0,-5.0,7.0,0.0,1.0
79.0,223.0,-4.0,-12.0,8.0,0.0,1.0
75.0,219.0,-12.0,-20.0,9.0,0.0,1.0
71.0,215.0,-21.0,-29.0,10.0,0.0,1.0
67.0,211.0,-31.0,-39.0,10.0,0.0,1.0
63.0,207.0,-22.0,-30.0,-9.0,1.0,1.0
59.0,203.0,-13.0,-21.0,-8.0,0.0,1.0
55.0,199.0,-5.0,-13.0,-7.0,0.0,1.0
51.0,195.0,2.0,-6.0,-6.0,0.0,1.0
47.0,191.0,8.0,0.0,-5.0,0.0,1.0
43.0,187.0,13.0,5.0,-4.0,0.0,1.0
39.0,183.0,17.0,9.0,-3.0,0.0,1.0
35.0,179.0,20.0,12.0,-2.0,0.0,1.0
31.0,175.0,22.0,14.0,-1.0,0.0,1.0
27.0,171.0,23.0,15.0,0.0,0.0,1.0
23.0,167.0,23.0,15.0,1.0,0.0,1.0
19.0,163.0,22.0,14.0,2.0,0.0,1.0
15.0,159.0,20.0,12.0,3.0,0.0,1.0
11.0,155.0,17.0,9.0,4.0,0.0,1.0
7.0,151.0,13.0,5.0,5.0,0.0,1.0
3.0,147.0,8.0,0.0,6.0,0.0,1.0
143.0,0.0,-6.0,0.0,7.0,0.0,1.0
139.0,0.0,-13.0,0.0,8.0,0.0,1.0
135.0,287.0,-21.0,65.0,9.0,0.0,1.0
131.0,283.0,-30.0,56.0,10.0,0.0,1.0
127.0,279.0,-21.0,65.0,-9.0,1.0,1.0
123.0,275.0,-12.0,74.0,-8.0,0.0,1.0
119.0,271.0,-4.0,82.0,-7.0,0.0,1.0
115.0,267.0,3.0,89.0,-6.0,0.0,1.0
111.0,263.0,9.0,95.0,-5.0,0.0,1.0
107.0,259.0,14.0,100.0,-4.0,0.0,1.0
103.0,255.0,18.0,104.0,-3.0,0.0,1.0
99.0,251.0,21.0,107.0,-2.0,0.0,1.0
95.0,247.0,23.0,109.0,-1.0,0.0,1.0
91.0,243.0,24.0,110.0,0.0,0.0,1.0
87.0,239.0,24.0,110.0,1.0,0.0,1.0
83.0,235.0,23.0,109.0,2.0,0.0,1.0
79.0,231.0,21.0,107.0,3.0,0.0,1.0
75.0,227.0,18.0,104.0,4.0,0.0,1.0
71.0,223.0,14.0,100.0,5.0,0.0,1.0
67.0,219.0,9.0,95.0,6.0,0.0,1.0
63.0,215.0,3.0,89.0,7.0,0.0,1.0
59.0,211.0,-4.0,82.0,8.0,0.0,1.0
55.0,207.0,-12.0,74.0,9.0,0.0,1.0
51.0,203.0,-21.0,65.0,10.0,0.0,1.0
47.0,199.0,-31.0,55.0,10.0,0.0,1.0
43.0,195.0,-22.0,64.0,-9.0,1.0,1.0
39.0,191.0,-13.0,73.0,-8.0,0.0,1.0
35.0,187.0,-5.0,81.0,-7.0,0.0,1.0
31.0,183.0,2.0,88.0,-6.0,0.0,1.0
27.0,179.0,8.0,94.0,-5.0,0.0,1.0
23.0,175.0,13.0,99.0,-4.0,0.0,1.0
19.0,171.0,17.0,103.0,-3.0,0.0,1.0
15.0,167.0,20.0,106.0,-2.0,0.0,1.0
11.0,163.0,22.0,108.0,-1.0,0.0,1.0
7.0,159.0,23.0,109.0,0.0,0.0,1.0
3.0,155.0,23.0,109.0,1.0,0.0,1.0
151.0,0.0,108.0,0.0,2.0,0.0,1.0
147.0,0.0,106.0,0.0,3.0,0.0,1.0
143.0,287.0,103.0,66.0,4.0,0.0,1.0
139.0,283.0,99.0,62.0,5.0,0.0,1.0
135.0,279.0,94.0,57.0,6.0,0.0,1.0
131.0,275.0,88.0,51.0,7.0,0.0,1.0
127.0,271.0,81.0,44.0,8.0,0.0,1.0
123.0,267.0,73.0,36.0,9.0,0.0,1.0
119.0,263.0,64.0,27.0,10.0,0.0,1.0
115.0,259.0,54.0,17.0,10.0,0.0,1.0
111.0,255.0,44.0,7.0,10.0,0.0,1.0
107.0,251.0,34.0,-3.0,10.0,0.0,1.0
103.0,247.0,24.0,-13.0,10.0,0.0,1.0
99.0,243.0,14.0,-23.0,10.0,0.0,1.0
95.0,239.0,4.0,-33.0,10.0,0.0,1.0
91.0,235.0,-6.0,-43.0,10.0,0.0,1.0
87.0,231.0,-16.0,-53.0,10.0,0.0,1.0
83.0,227.0,-26.0,-63.0,10.0,0.0,1.0
79.0,223.0,-17.0,-54.0,-9.0,1.0,1.0
75.0,219.0,-8.0,-45.0,-8.0,0.0,1.0
71.0,215.0,0.0,-37.0,-7.0,0.0,1.0
67.0,211.0,7.0,-30.0,-6.0,0.0,1.0
63.0,207.0,13.0,-24.0,-5.0,0.0,1.0
